merchant_id,created_by,updated_by,merchant_name,merchant_network,merchant_url,merchant_logo_url,merchant_status,merchant_private,created_at,updated_at,classic_merchant_id,group_responsible_for_balance,merchant_search,currency_id,sort_updated_at
58d1710a-b0f0-4e07-821a-cffc94c3d6d6,,cbdbce97-b544-4380-b54a-51f0e846c1fc,3V Gear,US,http://3vgear.com/,https://static.avantlink.com/merchant-logos/13390.png,active,false,2017-05-04 00:00:00+00,2023-04-27 20:50:03+00,13390,,"'13390':9 '3v':1A,3A '3vgear.com':5B,6C 'gear':2A,4A,8 'v':7",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-04-27 20:50:03+00
4f90f434-4cbe-4501-84fd-a9efb045950b,f2d8afd8-7de6-4858-8b5c-db12fb02072b,271d1f6d-719c-43a0-b202-b7aeb931c8f3,PHANTOM ,US,,https://static.avantlink.com/merchant-logos/16161.png,disabled,true,2018-01-26 15:35:18+00,2022-06-07 15:24:24+00,16161,,"'/phantom-glide':5C '16161':7 'dpsskis.com':4C 'dpsskis.com/phantom-glide':3C 'phantom':1A,2A,6",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-06-07 15:24:24+00
a5244fa8-925c-467f-9be2-485d671598dc,f2d8afd8-7de6-4858-8b5c-db12fb02072b,3b4a8b32-eb6b-4f92-bb31-b280a17bee9b,Midland Radio ,US,,https://static.avantlink.com/merchant-logos/19461.png,active,false,2020-03-30 14:09:17+00,2023-07-18 21:18:12+00,19461,,"'19461':10 'midland':1A,3A,8 'midlanddev.wpengine.com':6C,7C 'midlandusa.com':5C 'radio':2A,4A,9",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-07-18 21:18:12+00
c2f5fbe4-be5c-41fb-959b-9dfa31e4ae35,4b4880f5-cf94-4160-9680-be2265aa09b2,a84f92c2-f61e-4a20-a679-7f4e5b9c6081,Cutler Nutrition ,US,https://cutlernutrition.com/,https://static.avantlink.com/merchant-logos/15249.png,disabled,true,2017-06-14 19:46:21+00,2022-06-07 15:24:24+00,15249,,"'15249':9 'cutler':1A,3A,7 'cutlernutrition.com':5B,6C 'nutrition':2A,4A,8",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-06-07 15:24:24+00
1ab7e854-886a-45ed-b275-ded097afca4d,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,Buck Knives,US,,https://static.avantlink.com/merchant-logos/16913.png,active,false,2018-08-08 04:22:03+00,2022-06-07 15:24:24+00,16913,,"'16913':9 'buck':1A,3A,7 'buckknives.com':6C 'buckknives.zaneray.com':5C 'knives':2A,4A,8",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-06-07 15:24:24+00
4b8e3119-091e-479a-91ff-b2c80467a48f,1054e83d-9bfc-4f79-b6c4-574dc49aed2c,1054e83d-9bfc-4f79-b6c4-574dc49aed2c,Rosedale Jewelry,US,,"",contract,false,2019-10-23 17:43:46+00,2022-06-07 15:24:24+00,18741,,"'18741':8 'jewelry':2A,4A,7 'rosedale':1A,3A,6 'rosedalejewelry.com':5C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-06-07 15:24:24+00
bca71451-6777-473b-b171-63535e637133,,3b4a8b32-eb6b-4f92-bb31-b280a17bee9b,Bourbon & Boots,US,http://www.bourbonandboots.com,https://static.avantlink.com/merchant-logos/15089.png,disabled,true,2017-05-04 00:00:00+00,2022-06-07 15:24:24+00,15089,,"'15089':9 'boots':2A,4A,8 'bourbon':1A,3A,7 'bourbonandboots.com':6C 'www.bourbonandboots.com':5B",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-06-07 15:24:24+00
d5da886f-86ba-41df-9412-c823250ebd74,4b4880f5-cf94-4160-9680-be2265aa09b2,3b4a8b32-eb6b-4f92-bb31-b280a17bee9b,0cm,AU,http://www.0cm.com,https://static.avantlink.com/merchant-logos/16065.png,disabled,true,2017-12-20 20:44:37+00,2022-06-07 15:24:24+00,16065,,"'0cm':1A,2A '0cm.com':4C '16065':6 'cm':5 'www.0cm.com':3B",be73e502-85fd-11e8-ba63-0edee6d0e1d0,2022-06-07 15:24:24+00
5abe9b7e-e44d-4614-aa63-1e186d6abde0,e50a6930-3275-4740-9040-f78e83bcc7c6,e50a6930-3275-4740-9040-f78e83bcc7c6,Daddy Burt Hemp,US,,"",contract,false,2019-07-17 20:00:55+00,2022-06-07 15:24:24+00,18225,,"'18225':11 'burt':2A,5A,9 'daddy':1A,4A,8 'daddyburt.com':7C 'hemp':3A,6A,10",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-06-07 15:24:24+00
53737c82-775b-412f-a2e1-00cb97897973,,,THMotorsports,US,http://www.thmotorsports.com,https://static.avantlink.com/merchant-logos/11689.png,disabled,false,2017-05-04 00:00:00+00,2022-06-07 15:24:24+00,11689,8670cdee-0b77-4a3e-a161-325a278019c7,"'11689':6 'thmotorsports':1A,2A,5 'thmotorsports.com':4C 'www.thmotorsports.com':3B",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-06-07 15:24:24+00
e396bd26-6e36-4ff0-8e49-1c88c5f065db,4b4880f5-cf94-4160-9680-be2265aa09b2,b87a085e-db6d-4710-8638-4672426c8eab,Waders.com,US,http://www.waders.com,https://static.avantlink.com/merchant-logos/16153.png,disabled,true,2018-01-18 20:37:46+00,2022-07-29 14:54:37+00,16153,,"'16153':7 'com':6 'waders':2A,5 'waders.com':1A,4C 'www.waders.com':3B",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-07-29 14:54:37+00
c9a647ce-34bd-4449-9883-56df9a86b93a,f2d8afd8-7de6-4858-8b5c-db12fb02072b,4b4880f5-cf94-4160-9680-be2265aa09b2,Cripple Creek Backcountry,US,,https://static.avantlink.com/merchant-logos/18453.png,active,false,2019-08-29 15:19:38+00,2022-08-09 20:50:27+00,18453,,"'18453':11 'backcountry':3A,6A,10 'creek':2A,5A,9 'cripple':1A,4A,8 'cripplecreekbc.com':7C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-08-09 20:50:27+00
56c2f970-a60d-4704-bcd8-51f6562682a0,4b4880f5-cf94-4160-9680-be2265aa09b2,35bb19ac-f501-4465-8cd9-f704db8d23f5,Lone Wolf Arms,US,http://lonewolfdist.com,https://static.avantlink.com/merchant-logos/16057.png,active,false,2017-12-18 21:48:20+00,2023-02-20 20:45:58+00,16057,,"'/detail.aspx?prod=156471':11C '16057':15 'arms':3A,6A,14 'lone':1A,4A,12 'lonewolfdist.com':7B,8C,10C 'lonewolfdist.com/detail.aspx?prod=156471':9C 'wolf':2A,5A,13",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-02-20 20:45:58+00
ca2b4c4e-4ebf-4a3a-87a3-f514de3c5d0e,,271d1f6d-719c-43a0-b202-b7aeb931c8f3,Ultraspire,US,http://www.ultraspire.com,"",disabled,true,2017-05-04 00:00:00+00,2022-06-07 15:24:24+00,13202,,"'13202':6 'ultraspire':1A,2A,5 'ultraspire.com':4C 'www.ultraspire.com':3B",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-06-07 15:24:24+00
a070d017-39c8-471e-a040-e1c3da025396,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,OEM Interactive,US,,"",contract,false,2020-02-18 05:30:49+00,2022-06-07 15:24:24+00,19289,,"'19289':8 'discountpartsmonster.com':5C 'interactive':2A,4A,7 'oem':1A,3A,6",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-06-07 15:24:24+00
00f09f84-d41d-4fd5-9b9b-64acfcb32aa8,,271d1f6d-719c-43a0-b202-b7aeb931c8f3,Christmas Central,US,http://www.christmascentral.com,https://static.avantlink.com/merchant-logos/13434.png,disabled,true,2017-05-04 00:00:00+00,2022-06-07 15:24:24+00,13434,,"'13434':9 'central':2A,4A,8 'christmas':1A,3A,7 'christmascentral.com':6C 'www.christmascentral.com':5B",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-06-07 15:24:24+00
65f37aa6-d313-4bb5-99cb-394ac141f101,4b4880f5-cf94-4160-9680-be2265aa09b2,271d1f6d-719c-43a0-b202-b7aeb931c8f3,Do not use - duplicate,US,http://www.adidasoutdoor.com/,https://static.avantlink.com/merchant-logos/15481.png,disabled,true,2017-08-15 05:03:59+00,2022-06-07 15:24:24+00,15481,,"'15481':15 'adidasoutdoor.com':10C 'do':1A,5A,11 'duplicate':4A,8A,14 'not':2A,6A,12 'use':3A,7A,13 'www.adidasoutdoor.com':9B",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-06-07 15:24:24+00
f3522276-5aac-4414-a30c-7ef7936a6abf,,3b4a8b32-eb6b-4f92-bb31-b280a17bee9b,Vail Valley Anglers,US,http://www.vailvalleyanglers.com,https://static.avantlink.com/merchant-logos/12021.png,active,false,2017-05-04 00:00:00+00,2022-06-07 15:24:24+00,12021,8839cdb6-e9cc-4f10-a14c-f70f49746c73,"'12021':12 'anglers':3A,6A,11 'vail':1A,4A,9 'vailvalleyanglers.com':8C 'valley':2A,5A,10 'www.vailvalleyanglers.com':7B",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-06-07 15:24:24+00
59a1e1ee-9b2b-40f8-825b-960ed2cee861,4b4880f5-cf94-4160-9680-be2265aa09b2,f206bdfb-19f3-4d0a-909b-71afd9b72b10,Sagan Life,US,,https://static.avantlink.com/merchant-logos/16165.png,active,false,2018-01-29 22:14:39+00,2022-06-07 15:24:24+00,16165,,"'16165':8 'life':2A,4A,7 'sagan':1A,3A,6 'saganlife.com':5C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-06-07 15:24:24+00
e87f23f8-ee3a-460f-912f-0279ae944f3e,f2d8afd8-7de6-4858-8b5c-db12fb02072b,f2d8afd8-7de6-4858-8b5c-db12fb02072b,Undone Watches,US,http://www.undone.watch,"",contract,false,2017-12-21 16:36:34+00,2022-06-07 15:24:24+00,16069,,"'16069':9 'undone':1A,3A,7 'undone.watch':6C 'watches':2A,4A,8 'www.undone.watch':5B",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-06-07 15:24:24+00
096b55b6-870d-45fb-ad05-8b65fd8c2bbd,4b4880f5-cf94-4160-9680-be2265aa09b2,271d1f6d-719c-43a0-b202-b7aeb931c8f3,The Drop,US,http://www.thedrop.com,"",integration-stalled,true,2018-01-18 18:28:48+00,2022-06-07 15:24:24+00,16149,,"'16149':9 'drop':2A,4A,8 'the':1A,3A,7 'thedrop.com':6C 'www.thedrop.com':5B",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-06-07 15:24:24+00
0da73fcd-4328-4ece-8cdf-dc180f64f47f,,3e76c175-b5cb-4acc-9910-74fd7f82cc1d,Koala Logic,CA,http://koalalogic.ca,https://static.avantlink.com/merchant-logos/12235.png,disabled,true,2017-05-04 00:00:00+00,2022-06-07 15:24:24+00,12235,,"'12235':9 'koala':1A,3A,7 'koalalogic.ca':5B,6C 'logic':2A,4A,8",be9f255a-85fd-11e8-ba64-0edee6d0e1d0,2022-06-07 15:24:24+00
9898fdbb-6d1e-4877-a071-d702717eca5c,f2d8afd8-7de6-4858-8b5c-db12fb02072b,4b4880f5-cf94-4160-9680-be2265aa09b2,OOFOS,US,https://www.oofos.com/,https://static.avantlink.com/merchant-logos/16157.png,active,false,2018-01-19 16:17:14+00,2023-09-27 05:17:48+00,16157,,"'16157':6 'oofos':1A,2A,5 'oofos.com':4C 'www.oofos.com':3B",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-09-27 05:17:48+00
8fc45896-da1d-4bcd-afea-768b11ad256a,4b4880f5-cf94-4160-9680-be2265aa09b2,271d1f6d-719c-43a0-b202-b7aeb931c8f3,Ardent Tackle ,US,,https://static.avantlink.com/merchant-logos/21537.png,active,false,2021-02-12 20:39:40+00,2022-06-07 15:24:24+00,21537,,"'/sandboxfeb21':8C '21537':11 'ardent':1A,3A,9 'ardentoutdoors.com':5C,7C 'ardentoutdoors.com/sandboxfeb21':6C 'tackle':2A,4A,10",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-06-07 15:24:24+00
342bc9c8-40c7-4bdc-b7cb-90b47c109f66,e50a6930-3275-4740-9040-f78e83bcc7c6,271d1f6d-719c-43a0-b202-b7aeb931c8f3,Live Career,AU,,"",disabled,true,2020-05-04 22:11:23+00,2022-06-07 15:24:24+00,19805,7dc3e666-b933-4077-80eb-50564bf24eb2,"'19805':8 'career':2A,4A,7 'live':1A,3A,6 'livecareer.com':5C",be73e502-85fd-11e8-ba63-0edee6d0e1d0,2022-06-07 15:24:24+00
9589db14-26c2-4396-b0ef-36eefbf0b38e,4b4880f5-cf94-4160-9680-be2265aa09b2,271d1f6d-719c-43a0-b202-b7aeb931c8f3,UrthBox,US,http://www.urthbox.com,"",disabled,true,2017-06-13 19:12:40+00,2022-06-07 15:24:24+00,15241,,"'15241':6 'urthbox':1A,2A,5 'urthbox.com':4C 'www.urthbox.com':3B",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-06-07 15:24:24+00
e18356be-b2d0-4246-94a9-ef49f7b209be,4b4880f5-cf94-4160-9680-be2265aa09b2,4b4880f5-cf94-4160-9680-be2265aa09b2,Cool Handle,US,http://www.coolhandle.com,"",contract,false,2017-06-16 20:37:58+00,2022-06-07 15:24:24+00,15261,,"'15261':9 'cool':1A,3A,7 'coolhandle.com':6C 'handle':2A,4A,8 'www.coolhandle.com':5B",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-06-07 15:24:24+00
e88aab31-0b41-42df-abe4-9804f7ee3391,f2d8afd8-7de6-4858-8b5c-db12fb02072b,20256265-9ef2-4b61-b6f6-b25f53a66a32,Undone Watches,AU,http://www.undone.watch,"",contract,false,2017-12-21 17:02:39+00,2022-06-07 15:24:24+00,16077,,"'16077':9 'undone':1A,3A,7 'undone.watch':6C 'watches':2A,4A,8 'www.undone.watch':5B",be73e502-85fd-11e8-ba63-0edee6d0e1d0,2022-06-07 15:24:24+00
9b01b3f8-0668-48af-8ad6-71b4bbe57a33,1054e83d-9bfc-4f79-b6c4-574dc49aed2c,271d1f6d-719c-43a0-b202-b7aeb931c8f3,Jag Jeans ,CA,,https://static.avantlink.com/merchant-logos/18217.png,integration-stalled,true,2019-07-17 16:22:35+00,2022-06-07 15:24:24+00,18217,,"'/on/demandware.store/sites-jag-ca-site':8C '18217':11 'jag':1A,3A,9 'jagjeans.com':5C 'jeans':2A,4A,10 'stage.jagjeans.com':7C 'stage.jagjeans.com/on/demandware.store/sites-jag-ca-site':6C",be9f255a-85fd-11e8-ba64-0edee6d0e1d0,2022-06-07 15:24:24+00
e64b89a0-4da8-4073-b659-9cfe980d0caf,,3b4a8b32-eb6b-4f92-bb31-b280a17bee9b,Mexicali Blues,US,http://www.mexicaliblues.com/,https://static.avantlink.com/merchant-logos/11323.png,disabled,true,2017-05-04 00:00:00+00,2022-06-07 15:24:24+00,11323,,"'11323':9 'blues':2A,4A,8 'mexicali':1A,3A,7 'mexicaliblues.com':6C 'www.mexicaliblues.com':5B",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-06-07 15:24:24+00
10677bf7-338a-4b9e-bb2e-f7197f41bad7,,271d1f6d-719c-43a0-b202-b7aeb931c8f3,Sole Fitness,US,https://www.soletreadmills.com/,https://static.avantlink.com/merchant-logos/11149.png,active,false,2017-05-04 00:00:00+00,2022-06-07 15:24:24+00,11149,,"'11149':11 'fitness':2A,4A,10 'sole':1A,3A,9 'soletreadmills.com':6C,7C,8C 'www.soletreadmills.com':5B",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-06-07 15:24:24+00
ff418c63-bbda-4c12-8e99-9523922dfabe,,9843ba54-e4d8-4f21-8c57-4b2a1476010c,AXIL ,US,http://www.axilpro.com,https://static.avantlink.com/merchant-logos/13954.png,active,false,2017-05-04 00:00:00+00,2022-06-07 15:24:24+00,13954,,"'13954':6 'axil':1A,2A,5 'goaxil.com':4C 'www.axilpro.com':3B",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-06-07 15:24:24+00
e06916db-726a-4d20-8a1b-be4b46e50e02,f2d8afd8-7de6-4858-8b5c-db12fb02072b,88658cc1-993d-477e-9028-062a6c3b3d9c,BN3TH.co.uk,US,,https://static.avantlink.com/merchant-logos/17093.png,disabled,true,2018-09-28 16:09:16+00,2022-06-07 15:24:24+00,17093,,"'17093':8 'bn':4 'bn3th':2A 'bn3th.co.uk':1A,3C 'co':6 'th':5 'uk':7",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-06-07 15:24:24+00
f53844d5-dc2b-484f-b756-d3e253f22790,,c13183db-cb51-436d-b5cd-203d202c6769,HalloweenCostumes.com,US,https://www.halloweencostumes.com/,https://static.avantlink.com/merchant-logos/12831.png,disabled,true,2017-05-04 00:00:00+00,2022-06-07 15:24:24+00,12831,c67e4a84-ea63-40e3-b9f2-fc9c3c6782c3,"'12831':7 'com':6 'halloweencostumes':2A,5 'halloweencostumes.com':1A,4C 'www.halloweencostumes.com':3B",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-06-07 15:24:24+00
d5b9432b-de00-4ed8-aa5c-610fb6ec6b5e,,3b4a8b32-eb6b-4f92-bb31-b280a17bee9b,The Ready Project,US,https://www.readyproject.com/,https://static.avantlink.com/merchant-logos/11721.png,disabled,true,2017-05-04 00:00:00+00,2022-06-07 15:24:24+00,11721,,"'11721':15 'project':3A,6A,14 'ready':2A,5A,13 'readyproject.com':8C,9C,10C,11C 'the':1A,4A,12 'www.readyproject.com':7B",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-06-07 15:24:24+00
8fa67285-14c0-4b1c-8135-03ad8b779d78,,b87a085e-db6d-4710-8638-4672426c8eab,Little Giant Ladder Outlet,US,https://www.littlegiantladder.com,https://static.avantlink.com/merchant-logos/10025.png,disabled,true,2017-05-04 00:00:00+00,2022-06-07 15:24:24+00,10025,,"'10025':17 'giant':2A,6A,14 'ladder':3A,7A,15 'little':1A,5A,13 'littlegiantladder.com':11C 'littlegiantoutlet.com':10C,12C 'outlet':4A,8A,16 'www.littlegiantladder.com':9B",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-06-07 15:24:24+00
fc13abd3-5171-4ae3-ba30-09af23848c59,,a84f92c2-f61e-4a20-a679-7f4e5b9c6081,Latest Buy,AU,http://www.latestbuy.com.au/,https://static.avantlink.com/merchant-logos/13033.png,disabled,true,2017-05-04 00:00:00+00,2022-06-07 15:24:24+00,13033,23d5fbb5-87aa-421c-80d3-139a6ae6032d,"'13033':9 'buy':2A,4A,8 'latest':1A,3A,7 'latestbuy.com.au':6C 'www.latestbuy.com.au':5B",be73e502-85fd-11e8-ba63-0edee6d0e1d0,2022-06-07 15:24:24+00
2d6c0d05-3a4c-4d87-8790-e774750abbab,4b4880f5-cf94-4160-9680-be2265aa09b2,271d1f6d-719c-43a0-b202-b7aeb931c8f3,ZenSleep,US,https://zensleep.com/,https://static.avantlink.com/merchant-logos/15385.png,disabled,true,2017-07-31 19:09:42+00,2022-06-07 15:24:24+00,15385,,"'15385':6 'zensleep':1A,2A,5 'zensleep.com':3B,4C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-06-07 15:24:24+00
9c5b5bc8-9367-487a-b01b-dc888247d16c,4b4880f5-cf94-4160-9680-be2265aa09b2,0bf18bc2-52e4-48ff-b099-c6c83f5c71e7,Raw Generation,US,https://www.rawgeneration.com/,https://static.avantlink.com/merchant-logos/15285.png,disabled,true,2017-06-22 15:09:13+00,2022-06-07 15:24:24+00,15285,,"'15285':9 'generation':2A,4A,8 'raw':1A,3A,7 'rawgeneration.com':6C 'www.rawgeneration.com':5B",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-06-07 15:24:24+00
52eb09be-759c-41b2-9cdc-e84b18d5b872,4b4880f5-cf94-4160-9680-be2265aa09b2,c13183db-cb51-436d-b5cd-203d202c6769,HvacDirect.com,US,,https://static.avantlink.com/merchant-logos/17613.png,disabled,true,2019-03-14 19:24:08+00,2022-06-07 15:24:24+00,17613,,"'17613':6 'com':5 'hvacdirect':2A,4 'hvacdirect.com':1A,3C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-06-07 15:24:24+00
234b8cc4-f103-4f84-8adb-9f0987cc4470,,,Skullcandy (CAN),US,http://ca.skullcandy.com/,https://static.avantlink.com/merchant-logos/11513.png,disabled,false,2017-05-04 00:00:00+00,2022-06-07 15:24:24+00,11513,5f024d2c-7d70-4e24-9044-55f2cdb48a25,"'11513':9 'ca.skullcandy.com':5B,6C 'can':2A,4A,8 'skullcandy':1A,3A,7",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-06-07 15:24:24+00
8c080cc0-3bf3-4a3a-a7e8-6c26a6a00916,f2d8afd8-7de6-4858-8b5c-db12fb02072b,0bf18bc2-52e4-48ff-b099-c6c83f5c71e7,Dreamruns,US,,https://static.avantlink.com/merchant-logos/17377.png,active,false,2019-01-16 00:49:36+00,2022-06-07 15:24:24+00,17377,,"'17377':5 'dreamruns':1A,2A,4 'dreamruns.com':3C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-06-07 15:24:24+00
74ec9a16-c51b-44ef-83db-9be20b188ec4,f2d8afd8-7de6-4858-8b5c-db12fb02072b,88658cc1-993d-477e-9028-062a6c3b3d9c,Holden Outerwear,US,,https://static.avantlink.com/merchant-logos/18457.png,disabled,true,2019-09-03 16:58:22+00,2022-06-07 15:24:24+00,18457,,"'18457':8 'holden':1A,3A,6 'holdenouterwear.com':5C 'outerwear':2A,4A,7",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-06-07 15:24:24+00
724bc50a-6ba7-4750-a2e4-335cae8a07c6,,c13183db-cb51-436d-b5cd-203d202c6769,STOPzilla,US,http://www.stopzilla.com,https://static.avantlink.com/merchant-logos/11543.png,disabled,true,2017-05-04 00:00:00+00,2022-06-07 15:24:24+00,11543,,"'11543':7 'stopzilla':1A,2A,6 'stopzilla.com':5C 'stopzillapartners.com':4C 'www.stopzilla.com':3B",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-06-07 15:24:24+00
065403fe-221a-4a50-9fd6-fdd56084cc04,,0bf18bc2-52e4-48ff-b099-c6c83f5c71e7,trivago,US,http://www.trivago.com,https://static.avantlink.com/merchant-logos/12787.png,disabled,true,2017-05-04 00:00:00+00,2022-06-07 15:24:24+00,12787,,"'12787':7 'trivago':1A,2A,6 'trivago.com':4C,5C 'www.trivago.com':3B",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-06-07 15:24:24+00
8c546d11-3f3c-45d8-a0b2-177dd7b6b283,100681b2-eac9-4e16-bcfe-aab26842181a,b87a085e-db6d-4710-8638-4672426c8eab,4D Life,US,,https://static.avantlink.com/merchant-logos/21077.png,disabled,true,2020-11-16 21:53:01+00,2022-06-07 15:24:24+00,21077,,"'21077':8 '4d':1A,3A 'd':6 'drink4d.com':5C 'life':2A,4A,7",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-06-07 15:24:24+00
ba69836c-09c0-4dc6-95ea-fcce33e59f18,f2d8afd8-7de6-4858-8b5c-db12fb02072b,5400a5e6-d7c4-43de-b99f-9040ff26caf7,Brooklyn Bicycle Co.,US,,https://static.avantlink.com/merchant-logos/16225.png,active,false,2018-02-09 18:52:50+00,2023-10-16 22:27:16+00,16225,,"'16225':11 'bicycle':2A,5A,9 'brooklyn':1A,4A,8 'brooklynbicycleco.com':7C 'co':3A,6A,10",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-10-16 22:27:16+00
e311ac4e-9f7e-46ff-93ae-8531a341d54f,,3f6ad03b-7a38-44f5-8c8f-485c7f621692,Chrome Industries,US,http://www.chromeindustries.com/,https://static.avantlink.com/merchant-logos/14049.png,active,false,2017-05-04 00:00:00+00,2023-05-03 17:06:54+00,14049,,"'14049':11 'chrome':1A,3A,9 'chromeindustries.com':6C 'development.dw.chromeindustries.com':8C 'industries':2A,4A,10 'staging.dw.chromeindustries.com':7C 'www.chromeindustries.com':5B",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2023-05-03 17:06:53+00
e06f3248-a004-4d0f-916b-0e18f97512c5,4b4880f5-cf94-4160-9680-be2265aa09b2,271d1f6d-719c-43a0-b202-b7aeb931c8f3,SSENSE,US,,https://static.avantlink.com/merchant-logos/16173.png,disabled,true,2018-02-02 06:14:56+00,2022-06-07 15:24:24+00,16173,,"'/click/camref:1101l4olf/':6C '16173':8 'prf.hn':5C 'prf.hn/click/camref:1101l4olf/':4C 'ssense':1A,2A,7 'ssense.com':3C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-06-07 15:24:24+00
4113babe-a9a2-4276-9475-c4b0b2bbd74c,4b4880f5-cf94-4160-9680-be2265aa09b2,3b4a8b32-eb6b-4f92-bb31-b280a17bee9b,HobbyTron,US,https://www.hobbytron.com/,https://static.avantlink.com/merchant-logos/15281.png,disabled,true,2017-06-22 14:54:54+00,2022-06-07 15:24:24+00,15281,,"'15281':6 'hobbytron':1A,2A,5 'hobbytron.com':4C 'www.hobbytron.com':3B",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-06-07 15:24:24+00
75a857eb-10fb-4a5c-a3d3-d04789cc05fc,e50a6930-3275-4740-9040-f78e83bcc7c6,b87a085e-db6d-4710-8638-4672426c8eab,Spark Grills,US,,https://static.avantlink.com/merchant-logos/21609.png,disabled,true,2021-03-02 20:52:54+00,2022-06-07 15:24:24+00,21609,,"'21609':8 'grills':2A,4A,7 'spark':1A,3A,6 'sparkgrills.com':5C",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-06-07 15:24:24+00
dd3f9d1d-4259-4846-b2aa-2e0810670235,,3e76c175-b5cb-4acc-9910-74fd7f82cc1d,Whirlpool,US,https://outlet.whirlpool.com/,https://static.avantlink.com/merchant-logos/12413.png,disabled,true,2017-05-04 00:00:00+00,2022-06-07 15:24:24+00,12413,,"'12413':6 'outlet.whirlpool.com':3B,4C 'whirlpool':1A,2A,5",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-06-07 15:24:24+00
403184d4-7c09-455f-987f-b58fad865d3f,,271d1f6d-719c-43a0-b202-b7aeb931c8f3,Inspired Silver,US,http://www.inspiredsilver.com,https://static.avantlink.com/merchant-logos/11985.png,active,false,2017-05-04 00:00:00+00,2022-06-07 15:24:24+00,11985,,"'11985':9 'inspired':1A,3A,7 'inspiredsilver.com':6C 'silver':2A,4A,8 'www.inspiredsilver.com':5B",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-06-07 15:24:24+00
49d59bfa-0948-4a31-863f-4115d4af54a7,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,65602a95-0cd7-41f4-8d2d-3e1ef837c1b1,Mustang Survival,CA,,"",contract,false,2020-06-03 20:25:14+00,2022-06-07 15:24:24+00,20061,,"'20061':8 'mustang':1A,3A,6 'mustangsurvival.ca':5C 'survival':2A,4A,7",be9f255a-85fd-11e8-ba64-0edee6d0e1d0,2022-06-07 15:24:24+00
563159ff-51d4-464e-bd21-9d4bd802073d,4b4880f5-cf94-4160-9680-be2265aa09b2,271d1f6d-719c-43a0-b202-b7aeb931c8f3,Artistry.io,US,https://www.artistry.io/,https://static.avantlink.com/merchant-logos/15569.png,disabled,true,2017-08-23 15:35:21+00,2022-06-07 15:24:24+00,15569,9ff090e4-7fa7-474d-9be6-054a82230ab2,"'15569':10 'artistry':2A,8 'artistry.io':1A,4C,5C,6C,7C 'io':9 'www.artistry.io':3B",be487b38-85fd-11e8-ba62-0edee6d0e1d0,2022-06-07 15:24:24+00
